AuthorId,RecipeId,Time,HighCalories,HighProtein,LowFat,LowSugar,HighFiber
2002589028A,55859,4499.026618814196,1,Yes,0,Indifferent,0
2001998549B,71067,1378.6362628324198,0.0,Indifferent,1,0,0
73726D,20800,300.04915001963116,0.0,Indifferent,1,0,0
1803119585A,66590,2399.3319851742103,1,Indifferent,0,Indifferent,1
838356D,66023,3000.3533199500193,0.0,Yes,0,Indifferent,0
1330270A,283649,1678.9680316556128,0.0,Indifferent,0,0,0
1054613C,134586,900.2275187966173,1,Indifferent,0,0,0
2002671613C,42848,12301.45907108754,1,Yes,0,0,1
7792250C,168839,600.131624876404,0.0,Yes,1,0,0
2001987825E,67778,4499.159784448447,0.0,Yes,1,0,0
2924292E,247446,2398.970842489989,1,Yes,1,0,0
2001271318B,19464,3600.312303626564,0.0,Indifferent,1,Indifferent,0
1069771A,196616,5399.454866093169,1,Yes,1,0,0
1134280C,9032,1200.6380849821978,1,Indifferent,0,Indifferent,0
1800176478E,43881,1198.6010102177956,1,Indifferent,0,0,1
2002072629E,5483,4801.098092230456,1,Yes,0,0,1
2002452043A,217463,8101.455212628212,0.0,Indifferent,1,0,0
2000233925D,355431,10801.479813221616,1,Yes,0,0,1
2002315207A,59772,10197.238366386648,0.0,Indifferent,1,0,0
2000151696E,32904,240.6571764222029,0.0,Indifferent,0,0,0
44877837A,277658,900.7282367135008,1,Indifferent,1,0,0
2000305364E,84348,602.3337825338755,1,Indifferent,0,0,0
1802491633E,13285,3000.0335740536652,0.0,Indifferent,0,0,0
394289C,295421,2699.172395210892,0.0,Indifferent,0,0,1
29488C,393210,1199.5706228418962,0.0,Indifferent,1,Indifferent,0
2954161D,26958,3900.959605044302,1,Indifferent,0,0,0
532222C,44888,8401.126118927968,1,Yes,0,0,1
2002883575A,332907,4200.699186710441,0.0,Indifferent,1,0,1
2001464844B,93486,2399.2977866437955,0.0,Indifferent,0,Indifferent,1
344209E,31683,1499.9687761353375,0.0,Indifferent,1,Indifferent,0
2002426250D,19788,7199.781341082612,0.0,Yes,0,0,1
1670131E,108936,2699.8897586173143,0.0,Indifferent,1,0,1
433881D,339827,3600.5589096026565,0.0,Indifferent,1,0,0
833838D,282409,2999.8814220327667,0.0,Indifferent,0,Indifferent,0
2356318C,388397,1801.3018266748754,1,Yes,1,0,0
2000973629B,28113,658.9899388590159,1,Indifferent,0,0,0
2002704840D,10135,2699.1673200742584,0.0,Yes,0,Indifferent,1
683746A,5232,2700.5250916296804,0.0,Indifferent,1,Indifferent,0
111152A,29301,600.2383241600481,1,Indifferent,0,Indifferent,1
701380D,3079,1201.4745016931058,0.0,Indifferent,0,0,0
2002798200E,390351,4200.637018989055,1,Yes,0,0,0
2095040A,48891,600.4854421443198,0.0,Indifferent,1,0,1
423780B,28851,11400.649069083716,0.0,Indifferent,0,0,1
75956E,25035,2700.244927167325,1,Indifferent,0,0,0
1453805B,457443,900.8279408101388,0.0,Indifferent,0,Indifferent,1
270504D,290218,1498.8322326375585,1,Indifferent,0,Indifferent,0
510863D,3166,601.1709564931213,0.0,Indifferent,1,Indifferent,1
2001278749E,28026,900.620321091177,0.0,Indifferent,0,0,1
2000444968D,51138,60.99406372080803,0.0,Yes,0,Indifferent,1
1319306E,141902,2999.127451323364,1,Yes,1,Indifferent,0
2002048111B,54726,299.78282471996687,0.0,Indifferent,1,0,0
262094A,352211,1202.0979528994808,0.0,Indifferent,1,0,1
1044908E,182177,2401.639451400757,1,Indifferent,0,Indifferent,0
2001980524C,224053,3599.1445007920515,1,Indifferent,0,Indifferent,1
732788A,233574,899.1300292613045,1,Indifferent,0,Indifferent,1
2000088153B,736,1078.711662978093,0.0,Yes,0,Indifferent,0
1783844D,293120,118.82596662681053,0.0,Indifferent,1,Indifferent,1
550902C,50638,5399.669214068318,1,Indifferent,1,Indifferent,1
2001517317E,79575,118.89000344313492,1,Yes,1,Indifferent,0
976856C,20549,2399.089684920622,0.0,Indifferent,0,Indifferent,0
2130596A,150863,3600.8782659552876,0.0,Indifferent,1,0,0
1593230B,286222,3300.4670873867485,0.0,Indifferent,1,0,0
2523065A,6536,4500.544656478558,0.0,Indifferent,1,0,1
2000264202A,400949,2401.0633192393657,0.0,Indifferent,1,0,0
1330270A,99718,179.62368947729445,0.0,Indifferent,0,0,1
1562723C,218829,1800.4906070858656,0.0,Indifferent,1,Indifferent,0
2000207811B,255591,3297.7034753289818,0.0,Indifferent,0,0,0
1029303E,412959,659.9614564818697,0.0,Yes,0,Indifferent,0
1278953A,129615,1500.6104505289888,0.0,Indifferent,0,0,0
2001291535B,55074,2074199.8270383992,1,Indifferent,0,Indifferent,0
2000631596B,71145,900.9935678381464,0.0,Indifferent,1,0,0
2001841474B,31589,15000.4895298155,1,Indifferent,1,Indifferent,1
1978551D,13729,4497.542289897193,1,Indifferent,0,0,1
216115B,26799,1141.145750275024,1,Yes,0,0,1
1829123C,38673,421.54587414412146,0.0,Indifferent,0,0,1
2002226996E,36673,1140.0689603614233,0.0,Indifferent,1,0,1
384827B,75293,4797.996348947227,0.0,Indifferent,1,0,1
594566E,57900,599.9780600713656,1,Indifferent,0,0,1
1086067E,486496,3901.7855551449666,0.0,Indifferent,0,0,0
2001343758B,75269,3600.354830020426,0.0,Yes,0,0,1
866203B,33921,3598.604692987351,0.0,Yes,0,Indifferent,1
2131531E,4146,6299.894825652178,0.0,Indifferent,0,0,1
1593230B,248510,1500.7635346660134,1,Indifferent,1,Indifferent,1
789420A,118909,1800.4780927649954,0.0,Yes,0,Indifferent,1
1169978B,57033,2702.043304123214,1,Indifferent,0,Indifferent,0
254782C,88853,599.0998688935482,0.0,Yes,0,0,0
122823A,26784,1202.9492969279815,0.0,Yes,0,0,0
1803483450C,177252,10799.633227026232,0.0,Indifferent,0,0,1
1382578D,75106,15300.162603939509,1,Indifferent,1,0,1
2000088153B,122076,16198.37182609448,0.0,Indifferent,0,Indifferent,1
2000105284C,223190,2939.477984391835,0.0,Indifferent,0,Indifferent,0
1091227A,229197,898.5624489866674,1,Yes,1,0,1
2002209979C,40467,4199.183436358894,0.0,Indifferent,1,0,1
2002152153D,155590,2400.9613764773426,0.0,Yes,0,0,0
8092867C,219773,5400.33140661498,0.0,Indifferent,0,Indifferent,0
210972C,64356,36300.424466537945,1,Yes,0,0,1
44457058E,8332,2101.0483621684302,0.0,Yes,0,Indifferent,1
570256B,179844,8399.417257702224,1,Yes,1,Indifferent,1
2002232038A,150105,3300.3858931043947,0.0,Yes,0,Indifferent,0
2930607C,12788,-0.49793155991263366,0.0,Yes,0,Indifferent,0
1800071535E,12830,1559.9028222596148,0.0,Yes,0,0,1
2001952485A,126683,1200.574970319091,0.0,Indifferent,1,0,1
2002749574C,11180,1498.9847673131517,0.0,Yes,1,0,0
75813C,422429,3598.357496601396,0.0,Yes,0,0,0
40002C,99966,2399.6965987717786,1,Indifferent,1,0,0
1916394E,92466,11401.062735639733,0.0,Yes,0,Indifferent,0
123670A,143230,599.3162493798444,0.0,Yes,0,Indifferent,1
1646625B,50587,1199.2736402369387,0.0,Indifferent,0,Indifferent,1
1142301D,49230,180.50413225588983,0.0,Yes,0,0,0
2001443922E,357550,22320.86190826681,1,Indifferent,1,Indifferent,1
367745E,449452,1499.499985565685,0.0,Yes,1,0,1
1282153E,223392,721.0575309074387,0.0,Indifferent,0,0,0
226283D,294969,1199.9112686808428,1,Indifferent,0,0,1
1800086790C,38748,1800.896624843777,0.0,Yes,1,0,0
2002610831B,364415,4198.6024506643535,0.0,Indifferent,0,0,0
391355B,449378,1200.558527134582,0.0,Indifferent,1,0,0
1221306D,21144,1378.727614931176,1,Indifferent,0,0,0
2954161D,464831,5400.730459603118,1,Yes,0,Indifferent,1
7503D,54184,3301.971027008525,1,Indifferent,1,0,1
551976A,84098,5399.863058245641,0.0,Indifferent,1,0,0
907919A,66341,1499.8035936086194,0.0,Yes,0,0,1
580030D,73485,4500.638557076797,1,Indifferent,0,0,0
201391B,279124,5099.464386585079,0.0,Indifferent,0,0,0
1385224C,132546,1498.732083626378,0.0,Indifferent,0,0,0
148974C,1168,12600.439236509144,1,Indifferent,0,0,0
1054613C,39711,2699.719989006739,0.0,Indifferent,0,0,0
2000655120D,52757,8999.332716994688,0.0,Indifferent,0,Indifferent,0
44589B,336753,5698.2870164648375,0.0,Indifferent,1,0,1
2924292E,130557,1199.399088863009,0.0,Indifferent,1,0,0
291636D,124856,8100.324143779971,1,Yes,0,Indifferent,0
1561143D,55680,1498.768154117987,1,Indifferent,0,Indifferent,0
2000683454C,13252,3300.7073564638326,0.0,Yes,0,Indifferent,1
2302121C,45977,2100.636917629909,0.0,Indifferent,0,0,1
835323D,355525,3900.035543700773,1,Yes,0,0,0
1535854E,101967,2399.015733472593,1,Yes,0,0,1
224033E,420398,1199.9783669624144,0.0,Yes,0,0,0
2608853B,110759,2999.55378266234,0.0,Indifferent,1,Indifferent,1
272443B,100408,1799.7523494094337,0.0,Indifferent,0,Indifferent,1
41485D,194297,1198.9123251608132,0.0,Yes,1,0,1
739270B,288885,1800.1292540482602,0.0,Yes,0,0,1
517853A,364386,419.0556881398184,0.0,Yes,0,0,1
2000492819B,76930,600.1038198704931,1,Indifferent,1,Indifferent,0
2001214827B,17615,3900.4203907451088,1,Yes,1,Indifferent,0
2001782755D,101187,3598.9698627095295,0.0,Indifferent,0,0,1
380756C,24766,2099.759816964672,1,Yes,0,Indifferent,1
417313D,172817,1498.887319024154,1,Yes,0,0,1
528750B,64648,899.8114775414152,1,Indifferent,1,Indifferent,1
2002191394A,361518,2701.104639991154,1,Indifferent,0,Indifferent,1
2000806510B,173929,4500.582760576083,1,Indifferent,0,0,1
2685443C,32105,8697.635788830714,0.0,Indifferent,1,0,0
2000320020D,355119,13200.820930709651,1,Indifferent,0,0,0
336879D,22111,3899.441061936785,1,Indifferent,0,0,0
855205E,218996,2398.3154885826666,0.0,Indifferent,1,0,0
248938B,48588,1.5737005408062532,0.0,Yes,0,Indifferent,0
2406853D,77822,1800.658003917359,0.0,Yes,0,0,1
2215434B,156488,1499.6783783411056,0.0,Yes,0,0,0
2000059607C,277883,1018.8050854155535,0.0,Indifferent,0,0,0
2001652471B,173513,3898.6741593071374,0.0,Yes,0,0,1
110607E,398632,2100.066346193284,1,Indifferent,1,0,0
2002232038A,436626,600.4148354151215,1,Yes,0,Indifferent,1
468627C,28091,1800.123334261597,1,Indifferent,1,Indifferent,0
1801412484A,5170,3599.032775826812,1,Indifferent,0,0,0
343561E,126726,1620.307818933112,0.0,Yes,0,0,1
2002055091D,53916,899.9040720281737,0.0,Indifferent,0,Indifferent,0
1802979002A,35813,2099.315171024595,0.0,Indifferent,0,0,0
239808B,93115,5399.203412205246,1,Yes,0,0,0
2002061285E,156019,899.184757674222,0.0,Indifferent,1,Indifferent,0
2000059607C,203701,1919.9428168314496,0.0,Indifferent,0,Indifferent,0
1884676C,253104,3299.648351598011,0.0,Indifferent,0,0,0
1453805B,324465,2399.876054046006,1,Indifferent,0,0,1
2001328492C,110379,3897.5363879441647,0.0,Indifferent,1,Indifferent,0
1019171E,501742,7201.573275312789,1,Yes,0,Indifferent,0
1777211E,9351,302.53484689391894,1,Indifferent,0,0,1
749516E,265251,601.5707314320384,0.0,Yes,0,0,1
45678611C,31796,7800.582168790072,0.0,Yes,1,0,0
2000058418A,355989,2399.3043574373755,1,Indifferent,0,0,0
2198007A,118966,1799.1069532189763,0.0,Yes,0,0,0
1453805B,479412,901.0122835603318,0.0,Indifferent,1,Indifferent,0
2393035C,73825,13500.59781666925,0.0,Indifferent,1,0,1
1420894A,80960,718.6682348557418,0.0,Indifferent,1,0,0
2274241D,187362,1499.7068479471145,0.0,Indifferent,1,Indifferent,0
1017960A,83192,8701.475694981877,1,Indifferent,0,Indifferent,0
85306E,358333,1317.9591370491116,0.0,Indifferent,1,Indifferent,0
1543060D,9363,899.0634712540974,0.0,Indifferent,0,Indifferent,0
242006C,71402,3898.529757240416,1,Indifferent,0,0,1
958107D,286175,3598.597302230574,0.0,Indifferent,1,Indifferent,0
2002704840D,147812,1200.481664048123,0.0,Indifferent,0,0,1
1802793640B,13982,3599.319420522997,1,Yes,0,0,0
960070C,4957,899.4282297526689,1,Indifferent,0,0,1
2001370554C,177611,1499.5036170516644,0.0,Yes,0,0,0
222464C,31717,4800.523333444228,1,Yes,0,0,0
524635E,210416,2699.511776346803,0.0,Indifferent,1,Indifferent,1
2000092922E,108551,15598.765491877548,1,Indifferent,0,0,0
2932530B,138565,1919.732704766085,0.0,Indifferent,1,0,1
2017507C,24306,661.6939556710431,1,Indifferent,0,0,0
2000447332E,81286,1200.269777668812,1,Indifferent,0,Indifferent,0
155965A,104758,1620.7711734139682,1,Yes,0,0,1
1801709045D,503681,899.9869095876571,0.0,Yes,0,0,0
1426985E,130916,2999.239236931705,0.0,Indifferent,0,Indifferent,0
1800260895D,220989,298.60064042360887,0.0,Indifferent,0,0,1
2002585799B,154360,50399.88783223887,1,Indifferent,1,Indifferent,1
2001515627C,11487,4202.060335571815,0.0,Indifferent,1,Indifferent,1
816253A,83950,120.14733344472413,0.0,Indifferent,1,0,1
2000706083B,46262,600.3867792300282,0.0,Yes,0,0,1
186719A,11919,43679.92611457409,1,Indifferent,1,0,1
1562723C,164407,29099.82164983539,0.0,Yes,0,0,0
388728B,278370,5099.1262886143195,0.0,Yes,0,Indifferent,0
2001972026D,88204,2400.5081010023764,0.0,Indifferent,0,0,1
2777581A,140261,4499.347195618984,0.0,Indifferent,1,Indifferent,1
1491038C,284630,5998.824870203173,1,Indifferent,1,0,0
8418C,23131,1798.90156210193,0.0,Yes,1,Indifferent,0
2002398204E,45527,3600.196997692231,0.0,Indifferent,0,0,1
2001605700E,71472,11699.40961842942,1,Indifferent,0,Indifferent,0
1400784B,36912,1918.6221389342709,0.0,Yes,0,0,0
2198007A,59703,359.9836389659375,0.0,Indifferent,0,0,0
2002682454D,420398,1199.6414134099775,1,Indifferent,0,Indifferent,0
1221021C,35992,8400.29774265847,0.0,Yes,0,0,0
2000088153B,84096,3900.275902643488,1,Yes,0,0,0
1852604B,199579,1201.0987153481096,1,Indifferent,1,0,0
587699D,308115,4800.018062690584,0.0,Yes,0,0,1
1234306D,495284,1501.406098198265,1,Yes,0,0,0
250427A,51983,8099.566987345251,0.0,Indifferent,1,0,0
292495E,99813,601.3282445946531,0.0,Indifferent,0,0,0
1137048B,113918,7799.588902022862,1,Indifferent,0,0,0
1800285711C,9184,3600.6286728504424,0.0,Indifferent,0,0,0
23469D,343274,5399.874483253262,0.0,Indifferent,0,0,0
2002045542C,8972,599.0632874554018,0.0,Yes,1,0,0
14804A,214733,6299.7097551998895,0.0,Indifferent,0,0,1
1625155A,319921,599.3484628687687,0.0,Indifferent,1,0,0
2001628087A,26138,2100.0722104701504,0.0,Indifferent,1,0,0
1091227A,313711,8999.817997809738,0.0,Indifferent,0,Indifferent,1
14106A,101104,4500.73372207841,1,Yes,1,Indifferent,0
347442E,51235,600.4610813905779,1,Yes,1,0,1
1800285711C,131020,4200.201415010283,0.0,Yes,1,0,0
2001824762B,240864,300.2069275216374,1,Yes,0,0,1
2324975E,145780,298.8397375489936,0.0,Indifferent,1,0,0
715914B,420398,1198.3349120881446,1,Indifferent,0,Indifferent,0
1800091158C,25754,2699.679275652734,0.0,Yes,0,Indifferent,0
2002798200E,203981,1320.970229427555,0.0,Indifferent,1,Indifferent,1
2427185D,47102,1500.2991923626882,0.0,Indifferent,0,0,1
494841B,127725,2700.8205568137264,0.0,Indifferent,1,Indifferent,1
2001888264E,89204,19799.786558957603,1,Indifferent,1,Indifferent,0
622946D,12369,1200.4819040176706,0.0,Indifferent,0,0,0
1241126B,69013,600.8598898055975,1,Indifferent,0,Indifferent,0
717485C,212030,300.50501179579885,0.0,Indifferent,1,0,0
787869E,262252,2700.07737536734,1,Indifferent,0,Indifferent,1
2000141054B,455415,3299.2342804583623,1,Yes,0,Indifferent,0
2005352C,414393,3599.964732368034,1,Indifferent,1,0,0
2002610397A,28648,3598.1387830009044,0.0,Indifferent,0,0,0
1803511504A,479499,299.9992614791134,0.0,Indifferent,1,0,0
725551E,46959,478.6181258280318,0.0,Indifferent,0,Indifferent,0
1791675A,334624,480.99231121216263,1,Yes,0,0,1
1137048B,212145,2699.73535626005,0.0,Indifferent,0,0,1
1334351B,63746,119.74467130408058,0.0,Indifferent,1,Indifferent,1
1803440538A,14911,601.5228027041171,0.0,Indifferent,1,0,0
1158878B,67405,1799.6564195024391,0.0,Yes,0,0,0
2000528870D,9160,2100.5222596543445,0.0,Indifferent,0,Indifferent,0
1827381D,19724,1199.6861781731438,1,Indifferent,1,0,0
1586328D,131322,2099.5333630919167,0.0,Yes,1,0,0
2001261950B,8995,5399.754953531447,1,Yes,0,0,1
2000059607C,61828,26399.71513272703,0.0,Yes,1,Indifferent,0
88290D,24140,840.5309769522121,1,Yes,0,0,0
2001262063C,153368,600.6172085720974,0.0,Indifferent,1,0,0
2002108689D,77670,8099.826276696255,0.0,Indifferent,1,0,0
1034501E,323449,3300.270902026812,0.0,Indifferent,1,Indifferent,0
167029C,195597,4501.014537915183,1,Indifferent,0,0,0
2000389751E,15944,599.7478144114292,1,Yes,1,0,1
1723996A,270959,1500.0213816272792,1,Indifferent,1,Indifferent,1
484742E,14517,5999.1505266340955,1,Indifferent,0,0,0
1800285711C,152195,359.22083938503516,0.0,Indifferent,0,0,1
2182309E,63654,1800.9728523095462,0.0,Indifferent,0,Indifferent,0
518537E,27268,6599.716563341448,0.0,Yes,1,Indifferent,0
748570C,180095,2100.2517749292947,1,Yes,0,Indifferent,0
911867E,112658,86400.41927098074,0.0,Indifferent,0,0,0
2412134A,20289,5399.834946932436,0.0,Indifferent,1,0,0
630294D,22842,1498.8978860106974,1,Yes,0,0,0
2001352633D,144500,7199.3935447705235,1,Yes,1,0,1
1930181E,7336,2099.5654939638853,0.0,Yes,1,Indifferent,0
1884676C,135064,2998.800415849985,0.0,Indifferent,0,0,0
1800807524C,80156,1500.5546835891848,0.0,Indifferent,0,Indifferent,0
1803431873C,296082,2700.492089928203,0.0,Yes,0,Indifferent,0
1854222A,62286,3300.551319726337,0.0,Indifferent,0,0,0
1742716D,240526,9600.506348051553,1,Indifferent,0,0,1
2000131176C,535319,4500.428387948911,0.0,Indifferent,0,Indifferent,1
1826611B,156855,9900.553546929596,1,Yes,0,Indifferent,1
2006040B,103562,18001.770717100677,1,Yes,0,0,1
2924292E,31669,598.9966154173349,0.0,Indifferent,0,0,0
2002348686D,141329,3899.265592264301,1,Yes,0,0,0
1802762885B,139060,601.0477007436709,1,Yes,1,0,0
120995A,49737,1800.1293661458842,1,Yes,0,Indifferent,1
2002242483E,39630,2698.5156649846094,0.0,Indifferent,0,0,0
2000167813D,56694,3899.108364784011,0.0,Yes,0,0,0
2001686368A,16216,3300.1548115042488,0.0,Indifferent,1,Indifferent,0
527875A,54225,1801.1931092036898,0.0,Indifferent,1,Indifferent,0
850316E,320742,1800.0724067530466,0.0,Indifferent,0,0,1
2000904137C,221307,2999.9093255117723,1,Yes,0,Indifferent,1
189595C,376199,2698.316698740543,1,Yes,1,Indifferent,0
221472B,412017,538.9271443022295,0.0,Indifferent,0,Indifferent,1
2002061544D,9974,3300.940102499305,1,Yes,0,0,0
1322865E,188010,1199.397521827926,0.0,Indifferent,1,Indifferent,0
2000487457A,30601,3958.6877565240666,1,Indifferent,0,0,1
2002191066A,10294,1800.9254501944545,0.0,Yes,1,0,0
1955821A,357096,11879.70781772714,1,Yes,0,0,0
2002754955D,151153,8699.646842301927,0.0,Yes,0,0,0
644837E,228420,2699.787616736217,1,Indifferent,0,0,1
2001520193A,350340,6299.961778501631,0.0,Yes,1,0,0
1453805B,147472,8100.729731766016,1,Yes,0,Indifferent,0
2000125075D,34239,1499.7546675155706,0.0,Yes,0,0,0
851571B,283826,481.6878174672647,0.0,Indifferent,1,Indifferent,0
790628D,122484,2101.164752592065,0.0,Yes,0,Indifferent,0
158187C,355917,180.52560296451105,0.0,Indifferent,1,Indifferent,1
2002798200E,468517,2098.8097374739777,0.0,Indifferent,0,Indifferent,0
269679D,189878,7799.73410136241,0.0,Indifferent,0,Indifferent,0
2000360615A,25425,8699.564470269008,0.0,Yes,0,Indifferent,1
2002704840D,186347,720.4154275034194,1,Yes,0,0,0
2000105284C,169947,2401.0934529682972,0.0,Indifferent,0,Indifferent,1
2735701C,68024,1500.0218397730553,1,Indifferent,1,0,0
367581E,170013,2700.9864529532433,0.0,Yes,0,Indifferent,0
1707956C,119583,4200.817774579326,1,Yes,0,0,1
2001992887B,52999,87299.55657985125,0.0,Indifferent,0,0,0
2001509029C,102379,2700.0537016034373,0.0,Yes,0,0,1
2000059607C,142068,3000.4037344858875,0.0,Yes,0,Indifferent,0
2002803949D,101598,1979.3961244056784,1,Indifferent,0,0,0
2001133343A,33336,901.2660700224426,0.0,Indifferent,0,Indifferent,0
1178090A,16073,60.99123551196706,1,Indifferent,1,0,0
1101195E,480339,1199.5536851173558,1,Indifferent,0,0,0
1803511504A,522864,4201.058759145631,1,Indifferent,1,0,0
160868E,195714,3600.1168434274277,0.0,Indifferent,0,Indifferent,0
1593230B,502533,4199.282914031775,1,Indifferent,1,Indifferent,0
2735701C,69826,3419.947403947727,0.0,Indifferent,0,0,0
1548004D,26370,601.5373337173265,1,Indifferent,0,Indifferent,0
207848D,46292,8399.61089984701,1,Yes,1,0,0
219311C,317078,7200.314378291289,0.0,Indifferent,1,0,1
2675868A,61229,4501.418243356145,1,Indifferent,0,Indifferent,1
1802534204A,124036,14400.387974878446,1,Yes,0,0,1
697521C,109594,419.59594362092594,0.0,Indifferent,1,Indifferent,0
12164239C,20743,1799.14188162591,1,Indifferent,0,0,0
439405E,55453,660.1910438628652,0.0,Indifferent,1,0,0
2001786536A,5194,3600.4579063432498,0.0,Yes,0,Indifferent,1
2000275503A,353740,3899.669411670919,0.0,Indifferent,1,0,1
2300082E,55098,3300.6869527507506,0.0,Yes,0,0,0
2001091383C,97401,300.4047616410713,1,Indifferent,1,0,1
2000562100A,3474,8399.39125409343,0.0,Yes,0,Indifferent,1
1137048B,84129,7201.8216784533515,0.0,Indifferent,1,0,0
1330270A,170483,4201.120918859331,1,Indifferent,0,Indifferent,0
2735701C,36833,1798.4093570637815,0.0,Indifferent,0,0,1
1803079611A,75520,1199.8439971188773,0.0,Indifferent,0,Indifferent,1
1723408C,110479,5400.828437472425,0.0,Indifferent,1,Indifferent,0
461927B,59311,4500.364000528798,0.0,Indifferent,0,Indifferent,1
2001289985B,45809,14400.5424732949,0.0,Yes,0,Indifferent,0
39275C,139060,600.2401256620404,0.0,Yes,1,0,0
262094A,424135,25200.51162138908,0.0,Yes,0,Indifferent,1
2001989802E,194297,1199.8343961846365,0.0,Yes,1,0,1
1691532C,260802,2999.979751049847,0.0,Yes,0,0,1
2001695090D,26479,301.5568115253714,0.0,Yes,1,0,1
2275961C,168545,1500.1947555554275,0.0,Indifferent,0,0,1
2920205D,32204,4801.570186814357,0.0,Indifferent,1,0,0
308434A,92894,3600.4614891526294,0.0,Indifferent,0,Indifferent,1
396399A,43803,599.8155720947891,1,Indifferent,0,Indifferent,0
315503E,18121,10800.85174860126,0.0,Yes,0,0,1
150727A,77201,4201.104778770973,0.0,Yes,0,0,0
2000582162C,40339,2999.009642856662,1,Yes,0,0,0
242563C,38183,1379.6762060842427,1,Indifferent,1,Indifferent,1
154608D,3868,1677.7100040396558,1,Yes,0,0,1
2001211631E,53914,1200.8174989552683,0.0,Yes,1,Indifferent,0
2000698505D,248190,30000.55248799436,0.0,Indifferent,0,0,0
