AuthorId,Diet,Age
580982D,Vegetarian,78
580984A,Vegetarian,70
580986C,Vegetarian,26
581006C,Omnivore,43
581009B,Vegan,53
58100D,Omnivore,74
581012B,Vegan,74
581017C,Vegetarian,78
581019D,Vegetarian,53
58101C,Vegetarian,43
581029E,Omnivore,75
581030D,Vegan,59
581040A,Vegetarian,27
58104D,Vegetarian,32
581064E,Vegetarian,31
581081C,Omnivore,62
58110C,Vegetarian,78
581141B,Vegetarian,75
581162A,Vegetarian,73
581167C,Vegan,46
581179B,Vegetarian,37
581182B,Vegetarian,48
58118B,Vegan,51
581191E,Omnivore,49
581193B,Omnivore,62
581212C,Vegetarian,63
581222D,Vegetarian,22
581224A,Omnivore,32
581228A,Vegetarian,49
581245B,Omnivore,35
581255D,Omnivore,21
581280E,Vegetarian,63
58129E,Vegetarian,27
581307A,Vegetarian,29
58130A,Vegetarian,46
581319E,Vegetarian,57
581345A,Omnivore,34
581350B,Vegetarian,69
581351A,Omnivore,27
581353C,Vegetarian,26
581369C,Omnivore,45
581375D,Vegan,32
581376C,Vegan,63
581385A,Omnivore,63
581391B,Vegan,21
581409B,Omnivore,67
581429B,Vegetarian,38
581444E,Omnivore,46
58144C,Vegetarian,63
581454A,Omnivore,42
581455A,Omnivore,19
58146A,Vegetarian,19
581473B,Vegetarian,22
581480A,Omnivore,46
581487A,Omnivore,74
581489C,Omnivore,43
581536B,Vegetarian,19
58153B,Vegetarian,68
581554C,Vegan,26
581557D,Vegetarian,77
581562E,Vegetarian,70
581574E,Vegetarian,75
581577B,Vegetarian,58
581585B,Omnivore,71
581591C,Omnivore,66
5815D,Vegetarian,54
581600B,Vegan,54
581608E,Vegetarian,69
581621A,Vegetarian,35
581622E,Vegan,41
581629A,Vegan,33
581654D,Omnivore,21
58166E,Vegetarian,66
58168E,Omnivore,20
581691A,Vegetarian,71
581692B,Vegetarian,61
581693C,Omnivore,43
58169C,Vegetarian,26
5816A,Omnivore,58
581705A,Vegetarian,46
581712D,Vegan,23
581722D,Vegetarian,74
581739C,Vegetarian,69
581749D,Vegan,58
581753A,Vegan,78
581756C,Omnivore,38
581758A,Vegetarian,51
581788C,Omnivore,30
581808D,Omnivore,42
581832C,Vegetarian,78
581835D,Vegetarian,72
58183C,Vegan,72
581862D,Vegetarian,41
581866A,Omnivore,57
581870D,Omnivore,48
58188A,Omnivore,70
581898B,Omnivore,29
581915E,Omnivore,49
581920D,Vegan,62
58192C,Vegetarian,30
58193D,Omnivore,77
581949E,Vegetarian,78
581962B,Vegan,57
58196D,Omnivore,24
581977D,Omnivore,48
58197E,Vegan,65
581981E,Vegan,42
581992D,Vegetarian,39
58199B,Vegetarian,19
582007D,Omnivore,61
582018D,Omnivore,44
58201A,Vegan,55
582028D,Vegan,64
582064A,Omnivore,20
58206C,Vegetarian,73
582071A,Vegetarian,32
582072E,Vegetarian,29
582098E,Vegan,78
582099B,Vegan,61
58209C,Vegetarian,57
582107A,Omnivore,23
58210E,Vegetarian,78
582114A,Vegan,42
582115D,Vegetarian,35
58211D,Vegetarian,37
582129A,Omnivore,73
58213E,Vegetarian,51
582149C,Omnivore,71
582150D,Omnivore,74
58217C,Omnivore,52
58218E,Vegetarian,40
582195B,Vegetarian,56
582202E,Vegetarian,73
582206B,Vegetarian,49
582221C,Omnivore,31
582223A,Vegetarian,53
582230A,Vegetarian,66
582232B,Vegan,74
582239C,Vegetarian,34
582253D,Vegan,32
582259B,Vegetarian,72
58225E,Vegan,32
582262B,Omnivore,36
582263E,Vegetarian,50
582266D,Omnivore,65
582282D,Omnivore,21
582287D,Omnivore,53
58229B,Vegetarian,60
582308E,Vegetarian,73
582316B,Vegetarian,29
582318D,Vegetarian,78
582322E,Omnivore,32
582348B,Omnivore,29
582374D,Vegan,34
582396E,Vegetarian,22
582405C,Vegetarian,75
58241E,Vegetarian,44
582426A,Vegetarian,53
582434B,Vegetarian,26
582440A,Vegetarian,66
582444E,Vegetarian,32
582453D,Vegetarian,77
582469C,Omnivore,38
58247E,Omnivore,71
582489A,Omnivore,35
58248D,Omnivore,42
582497A,Omnivore,58
582502A,Omnivore,78
58251B,Vegetarian,33
582533D,Vegetarian,79
582541E,Omnivore,59
582550E,Vegetarian,25
582561B,Vegan,36
582563D,Omnivore,60
582580A,Vegetarian,22
58259E,Vegetarian,37
582603D,Vegan,58
582606A,Vegetarian,55
582614B,Omnivore,19
582615B,Vegetarian,22
58262C,Vegetarian,58
582636E,Vegan,64
582665E,Vegetarian,23
582675B,Omnivore,49
582691A,Omnivore,78
582699B,Vegan,40
58269C,Vegan,71
582708A,Omnivore,70
582719C,Omnivore,68
582722D,Omnivore,29
582726C,Omnivore,30
582743E,Vegetarian,70
582744A,Omnivore,25
582746B,Vegetarian,72
582747E,Vegan,60
582760D,Omnivore,33
58276A,Vegan,37
582788D,Vegetarian,43
58278E,Omnivore,62
58279B,Vegetarian,30
5828082A,Vegetarian,51
58281A,Vegan,64
582822C,Vegetarian,58
58282E,Omnivore,35
582851B,Vegetarian,44
582864B,Omnivore,34
582878E,Omnivore,61
58288B,Vegan,23
582898C,Vegetarian,19
582916C,Vegetarian,62
582917D,Vegetarian,64
582946E,Vegetarian,24
582966E,Vegetarian,68
582972D,Vegetarian,29
582980C,Vegetarian,66
582988C,Vegan,47
582989D,Omnivore,54
58300E,Vegetarian,29
583011C,Omnivore,39
583033D,Vegetarian,67
583046A,Vegetarian,21
583056D,Omnivore,42
583069B,Vegetarian,49
583078E,Vegetarian,54
583079B,Vegan,41
583084D,Vegan,45
58308E,Vegetarian,68
5830C,Omnivore,38
583126E,Vegetarian,58
58313D,Vegetarian,39
583140B,Vegetarian,51
583155C,Vegetarian,51
583156B,Omnivore,30
58315E,Vegetarian,57
583187C,Vegetarian,42
583190E,Vegetarian,68
583193D,Vegetarian,31
583197B,Vegetarian,31
58319C,Vegetarian,23
583204B,Omnivore,56
583216A,Omnivore,50
58322B,Vegetarian,73
583237B,Vegetarian,34
583246A,Vegetarian,20
583273E,Vegetarian,77
583275E,Vegetarian,75
583276D,Omnivore,78
583296D,Omnivore,21
583304C,Vegetarian,24
583307C,Vegan,22
583312D,Omnivore,73
583319A,Vegetarian,77
58332B,Vegetarian,52
583331E,Vegan,65
583333E,Omnivore,40
583338E,Omnivore,36
583348C,Vegan,36
583349E,Vegetarian,56
583372C,Vegetarian,61
583373B,Vegetarian,74
583383A,Vegetarian,55
583397D,Omnivore,43
58339B,Vegan,31
583401A,Vegetarian,31
583406E,Omnivore,37
583409D,Vegetarian,50
583412B,Vegetarian,48
583448C,Vegetarian,72
58344A,Vegetarian,66
583455A,Vegetarian,43
583463E,Omnivore,45
583464C,Omnivore,31
583466C,Omnivore,77
583468C,Vegetarian,66
58347B,Vegetarian,76
583480D,Vegetarian,37
583499C,Vegetarian,45
583502B,Vegetarian,71
583520C,Vegetarian,58
583522B,Omnivore,64
583539D,Vegan,23
583542A,Vegetarian,24
583543B,Vegetarian,61
583562E,Vegan,47
583577E,Omnivore,47
583584D,Omnivore,59
583604C,Vegetarian,56
583605A,Vegetarian,35
58360E,Vegetarian,57
583616D,Vegetarian,48
583617D,Vegetarian,56
583619E,Vegan,37
583624C,Vegetarian,25
583639A,Vegan,25
583643D,Vegetarian,51
583644A,Vegan,50
58365A,Omnivore,62
583662A,Omnivore,78
583666B,Vegan,68
583691D,Vegetarian,67
583693C,Vegetarian,35
583698E,Omnivore,68
583702D,Omnivore,65
583709E,Omnivore,57
5837206C,Vegetarian,45
583720D,Vegan,69
583722A,Vegan,46
583725A,Vegan,36
58372C,Vegan,46
583736E,Omnivore,27
583743D,Vegan,39
583750E,Omnivore,33
583766A,Vegetarian,68
583779A,Vegetarian,61
583780A,Omnivore,63
583784E,Vegetarian,67
583809D,Vegetarian,48
58380D,Vegan,30
583812D,Vegetarian,58
58382B,Vegan,59
58384A,Vegetarian,31
583851A,Vegetarian,29
583852A,Omnivore,67
583853B,Vegetarian,56
58385B,Vegan,50
583860A,Vegetarian,42
583869B,Vegan,26
583875B,Vegetarian,23
583877B,Vegetarian,62
583878E,Vegetarian,26
583891B,Vegetarian,27
583892B,Omnivore,42
583902A,Vegetarian,70
583925C,Omnivore,62
583931D,Vegetarian,38
583949A,Omnivore,46
583967D,Vegan,18
58396D,Vegan,67
583971C,Vegetarian,27
583979E,Vegetarian,78
583981B,Vegetarian,31
5839938C,Vegetarian,73
58401C,Vegetarian,26
58402A,Omnivore,65
584034B,Vegetarian,43
584037B,Vegan,53
58404A,Vegan,21
58405C,Vegetarian,62
584060D,Vegetarian,62
584071E,Vegetarian,58
58407D,Vegetarian,68
584082A,Vegan,67
58409D,Omnivore,35
584108C,Omnivore,65
58410B,Vegan,68
584121B,Vegetarian,34
58412D,Vegetarian,77
584130A,Vegetarian,55
584134B,Vegetarian,26
584137B,Vegan,33
58413E,Vegetarian,58
58414A,Omnivore,46
584153B,Omnivore,51
58416A,Vegetarian,29
584170D,Omnivore,71
584178B,Omnivore,60
584180D,Vegetarian,77
584188B,Omnivore,48
584194D,Omnivore,42
58421B,Omnivore,53
584233D,Vegetarian,67
584242C,Vegan,23
58424C,Vegetarian,38
584253A,Vegetarian,35
584259D,Vegetarian,31
584285A,Vegan,33
584286D,Omnivore,66
58428B,Omnivore,58
584290A,Vegetarian,37
584294E,Vegetarian,64
58429D,Vegetarian,52
5842B,Vegetarian,65
58430C,Omnivore,59
584335C,Omnivore,39
584340D,Omnivore,64
58435E,Vegetarian,28
584365A,Omnivore,25
584386B,Omnivore,32
58439A,Vegan,49
58440C,Vegetarian,76
58441D,Omnivore,43
584424A,Vegetarian,75
584425E,Vegetarian,56
584427E,Vegetarian,78
584452E,Vegan,44
584460D,Vegetarian,63
584469D,Vegetarian,70
58446C,Omnivore,67
584470B,Vegetarian,79
584473B,Omnivore,40
584476E,Vegetarian,53
584490A,Omnivore,25
584507E,Vegetarian,74
584512C,Vegetarian,33
584522B,Vegetarian,43
584524A,Vegan,32
584546D,Vegan,48
584549E,Vegetarian,74
584556B,Vegetarian,51
584557A,Vegetarian,45
584566E,Vegetarian,77
584571A,Vegetarian,56
584595C,Omnivore,78
584600B,Omnivore,50
584629B,Vegetarian,23
584632C,Omnivore,44
584642C,Vegan,23
584656D,Vegetarian,20
584676D,Omnivore,43
58467B,Vegetarian,62
584687C,Omnivore,47
58469D,Vegetarian,50
584706E,Omnivore,45
584747C,Vegetarian,67
584760B,Vegetarian,18
584762B,Vegan,57
584766B,Vegan,53
584779E,Vegan,52
58478E,Omnivore,44
584793A,Vegetarian,38
584811D,Omnivore,46
584814C,Vegetarian,35
58481B,Vegan,63
584835A,Vegetarian,37
584846D,Vegetarian,71
584856B,Vegetarian,44
584858B,Vegan,59
584867B,Omnivore,33
584871C,Vegetarian,64
584930B,Vegan,54
584931C,Omnivore,47
584947E,Omnivore,59
58494B,Vegan,64
584954C,Omnivore,45
584957C,Vegetarian,21
584965E,Vegetarian,27
584968A,Omnivore,38
584969C,Vegetarian,42
584982B,Omnivore,28
584988E,Vegetarian,50
584997C,Vegetarian,74
584998E,Omnivore,36
58499A,Vegetarian,48
58500D,Vegetarian,59
585014D,Vegetarian,39
585023E,Vegan,37
585029D,Vegetarian,76
585031D,Vegan,66
585033E,Vegetarian,36
5850356C,Vegetarian,54
585039D,Vegetarian,38
58503A,Vegetarian,32
585049B,Vegetarian,79
58505C,Omnivore,58
585075D,Vegan,63
585080E,Vegetarian,46
585096A,Omnivore,19
585097D,Vegan,58
585100C,Vegetarian,35
585105C,Vegetarian,25
585121D,Vegan,79
585141C,Vegetarian,44
585146A,Vegetarian,56
585152C,Vegetarian,29
585154C,Vegan,26
58515C,Omnivore,24
585176B,Vegetarian,72
58518E,Vegan,23
585196B,Vegetarian,24
585205E,Vegetarian,25
58520D,Vegetarian,22
585211A,Vegetarian,40
585223A,Vegetarian,28
585232D,Vegetarian,73
585238B,Vegetarian,55
585258D,Vegan,22
585264A,Omnivore,54
5852793E,Vegetarian,50
585282C,Vegetarian,20
585304B,Vegetarian,62
58530A,Omnivore,18
585329A,Omnivore,74
585339E,Omnivore,77
585349C,Vegetarian,59
585359E,Vegan,39
585361B,Vegetarian,41
585379B,Vegan,62
58538A,Vegetarian,65
585395E,Vegan,53
585398A,Omnivore,37
585416D,Vegetarian,58
585430B,Omnivore,27
585449C,Vegetarian,48
585450C,Vegetarian,60
585452A,Vegetarian,24
585457A,Omnivore,77
585458C,Vegetarian,36
58545D,Vegetarian,74
585461A,Vegetarian,49
585466E,Vegetarian,74
585468B,Vegetarian,63
585469B,Vegetarian,30
58546A,Vegetarian,74
585474C,Vegetarian,40
585476A,Vegetarian,35
585495C,Vegetarian,18
585496C,Vegan,40
585497B,Vegetarian,73
58551A,Omnivore,41
58552D,Vegetarian,70
58553E,Vegan,70
585540C,Omnivore,23
585564B,Vegetarian,65
585584D,Omnivore,79
585588D,Vegetarian,28
58562E,Vegetarian,61
585641D,Vegetarian,23
585649C,Vegan,39
58564D,Omnivore,51
58569E,Vegetarian,50
585702C,Vegetarian,70
585706A,Vegetarian,21
58570A,Vegetarian,27
585711B,Vegetarian,32
585729B,Omnivore,54
58572D,Omnivore,19
585735C,Omnivore,46
585739D,Omnivore,56
585740B,Vegetarian,30
58574D,Vegetarian,31
585760A,Vegan,37
585772D,Vegetarian,48
585776E,Vegetarian,36
585782A,Vegetarian,24
585796D,Vegetarian,64
58579C,Vegetarian,63
585802C,Vegetarian,27
585805A,Vegetarian,48
585818C,Vegan,28
585832B,Vegetarian,42
585833E,Vegan,18
585834D,Omnivore,48
585836D,Vegan,49
58583D,Vegetarian,27
585840B,Vegetarian,21
585844B,Omnivore,62
585854D,Omnivore,79
585862C,Omnivore,79
585882A,Omnivore,58
585885B,Vegetarian,58
585929A,Vegetarian,74
58592D,Omnivore,72
585933B,Vegetarian,29
585943B,Vegetarian,62
585944D,Omnivore,45
585950C,Vegetarian,45
58596C,Omnivore,73
585980A,Vegetarian,20
585983C,Vegetarian,69
585991C,Omnivore,33
585998D,Vegetarian,61
586000E,Omnivore,59
586008E,Vegetarian,73
58600A,Vegetarian,63
586022C,Omnivore,32
586028A,Vegetarian,18
586037A,Vegetarian,66
586047D,Vegetarian,24
586048D,Vegetarian,71
586055D,Vegetarian,25
586056B,Vegan,78
58605E,Vegetarian,40
586063E,Vegetarian,21
586066D,Vegetarian,64
58606B,Vegetarian,42
586074B,Vegan,29
586078C,Omnivore,55
5860D,Vegetarian,20
58610A,Vegetarian,46
58612D,Omnivore,73
586144A,Vegan,70
586152D,Vegetarian,64
586158D,Vegetarian,53
58615C,Vegetarian,79
586166D,Vegetarian,58
58616A,Vegetarian,57
586178A,Vegetarian,23
586179C,Vegetarian,19
586199D,Vegetarian,38
58619B,Vegetarian,48
58620D,Omnivore,39
586212E,Vegetarian,28
58621A,Vegan,49
586229B,Vegan,40
586230B,Vegetarian,30
586254C,Vegetarian,33
58625A,Vegan,36
586286B,Omnivore,56
586287E,Vegetarian,18
586289E,Vegetarian,53
586291A,Omnivore,75
586292C,Vegetarian,34
586301B,Vegetarian,20
586309E,Vegetarian,48
58630E,Vegan,58
586315A,Vegan,35
586349E,Vegetarian,64
58636B,Omnivore,29
586375C,Omnivore,23
58638B,Omnivore,68
586393B,Omnivore,42
586421B,Vegetarian,47
58642B,Vegan,21
586434B,Vegetarian,66
58643B,Omnivore,47
586457C,Vegan,42
586461D,Vegetarian,42
586469D,Vegetarian,79
586472E,Omnivore,63
586474E,Vegetarian,21
586475C,Omnivore,73
586480C,Vegetarian,54
58648D,Vegetarian,79
586490C,Vegetarian,35
586498E,Vegetarian,72
58649C,Vegetarian,59
586504B,Vegetarian,63
586507C,Vegan,76
586514E,Vegan,27
586522D,Omnivore,67
586545B,Omnivore,34
58654D,Vegan,45
586550B,Vegetarian,20
586559A,Omnivore,34
586562D,Omnivore,61
58656D,Vegan,33
586576E,Vegetarian,66
58659E,Vegetarian,64
586611E,Vegetarian,72
586618B,Vegetarian,29
586642E,Vegetarian,73
58666A,Omnivore,45
586672C,Vegetarian,21
586678B,Vegetarian,58
586680C,Vegetarian,57
586687A,Vegetarian,70
586691D,Vegetarian,76
586693E,Vegetarian,21
586700C,Omnivore,51
58670E,Vegan,30
586713B,Omnivore,71
58673A,Omnivore,68
586749C,Vegan,33
586751A,Vegetarian,62
586763A,Omnivore,59
586767E,Vegetarian,67
586769C,Vegetarian,51
586782B,Vegetarian,22
586814E,Vegetarian,19
58681A,Vegetarian,52
5868272B,Omnivore,54
586837B,Vegan,31
58683C,Omnivore,24
586852A,Vegetarian,52
586858E,Vegetarian,36
58685B,Vegan,54
586870B,Vegetarian,57
586878C,Vegan,27
586886C,Vegetarian,72
586894A,Omnivore,24
58689E,Vegan,21
586908C,Vegetarian,78
586928B,Omnivore,23
58692A,Vegetarian,55
586937C,Vegetarian,21
586944D,Omnivore,38
586959A,Vegetarian,19
58695C,Omnivore,23
586961C,Omnivore,23
586973A,Vegetarian,72
586985D,Vegetarian,74
586996A,Omnivore,28
58700E,Vegetarian,56
587032D,Vegan,60
587044A,Vegetarian,45
58705A,Omnivore,66
58706D,Vegetarian,78
587073E,Vegetarian,26
587086D,Omnivore,60
587103D,Vegetarian,20
587114D,Vegetarian,18
587116D,Omnivore,44
587120B,Omnivore,54
587178B,Vegetarian,63
587192A,Omnivore,56
587202B,Vegetarian,30
587208A,Omnivore,23
58720C,Vegetarian,55
587226B,Vegan,58
587236B,Omnivore,78
587245B,Vegetarian,38
58724E,Vegan,78
587250E,Vegetarian,60
587251A,Vegan,22
587275D,Vegan,31
587286C,Vegetarian,63
587305C,Vegetarian,73
587313A,Vegetarian,71
587326D,Vegetarian,37
587330A,Vegetarian,58
587331D,Vegetarian,44
587357B,Vegetarian,63
58735A,Vegetarian,63
587361D,Vegetarian,52
58736B,Vegetarian,43
58737A,Vegetarian,41
587382D,Vegetarian,78
587393E,Vegetarian,21
587394A,Omnivore,48
5873C,Vegetarian,48
587409A,Omnivore,49
58740B,Omnivore,42
587416C,Vegetarian,50
587417A,Omnivore,52
587431A,Vegetarian,78
587435E,Omnivore,45
587445D,Vegetarian,75
58744D,Omnivore,56
587453D,Vegetarian,65
587455E,Vegetarian,38
58746B,Omnivore,64
587486D,Vegetarian,40
587505B,Vegetarian,44
587513C,Omnivore,71
587520C,Vegetarian,36
587524E,Vegetarian,28
587527E,Vegetarian,58
587544D,Omnivore,58
587566B,Vegetarian,44
587567E,Vegan,50
58756D,Vegan,30
58758A,Omnivore,29
587590B,Vegetarian,21
587597A,Vegan,61
587603C,Omnivore,53
587615D,Vegetarian,71
587627C,Vegan,18
58762B,Vegetarian,19
58763C,Vegan,29
587648A,Vegetarian,73
587657A,Omnivore,30
587675B,Omnivore,37
587678E,Omnivore,56
587699D,Omnivore,47
587712A,Vegan,41
587713D,Vegetarian,67
58771C,Vegetarian,51
587747B,Vegetarian,50
587756B,Omnivore,25
587762E,Vegetarian,37
587766C,Vegetarian,51
587771D,Vegetarian,59
587784D,Vegan,78
587787D,Omnivore,61
587792D,Vegan,58
587798E,Vegetarian,69
587800B,Vegetarian,67
587804A,Vegetarian,42
58783C,Omnivore,44
587861C,Vegan,45
587863B,Vegetarian,66
58786E,Vegetarian,39
587877C,Vegetarian,21
587892C,Vegetarian,63
587900B,Vegan,60
587906C,Vegan,20
587909C,Omnivore,32
58793E,Vegan,78
587942B,Omnivore,27
58795D,Omnivore,24
587965C,Vegan,75
587978A,Vegetarian,72
587979D,Omnivore,42
58797C,Vegetarian,68
587989A,Omnivore,45
587996D,Vegetarian,29
588001C,Omnivore,72
588018C,Vegetarian,49
588032D,Omnivore,64
588038C,Vegetarian,39
588048B,Vegetarian,76
588049B,Vegetarian,63
588074A,Omnivore,62
588079D,Vegetarian,57
588108A,Omnivore,32
588133C,Vegetarian,70
588136E,Vegetarian,75
588162B,Vegan,34
588171D,Vegan,28
588186E,Vegan,36
588188A,Omnivore,77
588193D,Vegetarian,67
588204C,Omnivore,77
588209B,Omnivore,22
588212A,Vegan,44
588215D,Vegetarian,75
58822B,Vegetarian,49
588236D,Omnivore,31
588247E,Omnivore,58
58824A,Vegetarian,71
588255B,Omnivore,42
58827C,Omnivore,49
588297C,Vegetarian,63
588302D,Vegan,44
588313B,Vegetarian,27
588324B,Vegetarian,26
588339A,Omnivore,43
58835C,Omnivore,52
58836C,Vegetarian,68
58837A,Vegetarian,60
588391B,Vegetarian,57
588410E,Vegetarian,26
588412C,Vegetarian,21
588414D,Vegetarian,34
58841C,Omnivore,20
588424A,Vegetarian,77
588432B,Vegetarian,53
58844C,Omnivore,25
588458C,Omnivore,73
588472B,Omnivore,42
588477E,Vegan,76
588512B,Omnivore,18
588514B,Vegetarian,38
588522A,Vegetarian,27
588529D,Vegetarian,54
58852B,Omnivore,30
588538D,Vegetarian,46
588561E,Vegetarian,52
588563B,Vegetarian,77
588577A,Vegan,41
58857E,Omnivore,48
588580B,Omnivore,49
588583E,Omnivore,65
588601B,Omnivore,66
588608B,Vegan,32
58860A,Vegetarian,19
588610B,Omnivore,77
588635E,Omnivore,59
588642C,Vegetarian,42
588644B,Vegetarian,69
588654A,Omnivore,36
58865D,Omnivore,30
588671C,Omnivore,43
588672A,Vegetarian,65
588681B,Vegetarian,53
588686E,Vegetarian,65
588698A,Vegetarian,55
5886E,Vegetarian,36
588703C,Vegetarian,18
588708E,Vegetarian,72
58871E,Vegetarian,79
58872A,Vegan,34
588734B,Omnivore,24
588737B,Omnivore,77
588749C,Omnivore,43
588755C,Vegetarian,39
588757A,Vegetarian,55
588760B,Vegan,36
58876A,Vegan,77
58877E,Vegetarian,56
588786D,Vegetarian,75
588790D,Omnivore,44
588791E,Vegan,28
588802E,Vegetarian,42
588804D,Vegetarian,19
588817B,Vegetarian,73
588819D,Omnivore,63
58881B,Vegetarian,63
588824C,Vegetarian,29
588827C,Vegetarian,22
588843D,Vegan,73
588847C,Vegan,43
588852E,Omnivore,76
588853C,Vegetarian,43
588863B,Vegetarian,74
588874D,Vegan,22
588876C,Vegan,73
588888B,Vegetarian,62
588889B,Omnivore,69
5888D,Vegetarian,53
588901B,Omnivore,48
588902C,Vegetarian,64
588905B,Omnivore,20
58890B,Vegetarian,27
588911A,Vegetarian,76
588921D,Vegetarian,77
58892A,Vegan,45
588941C,Vegetarian,75
588966D,Vegetarian,43
588983B,Vegetarian,76
5890033A,Omnivore,71
589003A,Vegetarian,41
589009E,Vegetarian,72
589049A,Omnivore,71
589054A,Vegetarian,42
589092D,Vegan,79
58909C,Vegetarian,43
589101C,Vegetarian,20
589126E,Omnivore,43
589138A,Vegetarian,34
58913D,Vegetarian,20
589157C,Omnivore,52
589176B,Vegetarian,37
589203A,Omnivore,44
589217B,Vegetarian,21
58922B,Vegetarian,31
589242B,Vegetarian,59
589243C,Vegetarian,31
589254B,Vegetarian,47
58925D,Vegetarian,55
589269E,Omnivore,36
589270A,Vegetarian,42
589301C,Omnivore,47
589302E,Vegetarian,53
589303A,Vegan,34
58931D,Vegetarian,52
589320E,Vegetarian,36
58932B,Omnivore,30
589335B,Vegan,37
58933E,Vegetarian,27
589340D,Vegetarian,45
589342A,Vegetarian,49
589345C,Omnivore,22
589352C,Vegetarian,39
589354D,Vegetarian,56
589371A,Vegetarian,61
58937A,Omnivore,70
589391B,Vegetarian,47
589394E,Vegetarian,22
589405C,Omnivore,36
589419D,Vegetarian,36
58941B,Omnivore,66
589424C,Vegetarian,40
589452B,Omnivore,62
589481A,Omnivore,53
589488D,Vegetarian,21
58948B,Omnivore,32
589495B,Vegetarian,34
58949A,Omnivore,76
589501A,Omnivore,74
589507E,Vegan,70
58950B,Vegan,71
589538C,Vegetarian,59
58953A,Vegetarian,50
589549D,Vegetarian,50
589575E,Omnivore,56
589581B,Vegetarian,74
5895844E,Omnivore,22
58958D,Omnivore,54
589592C,Vegetarian,27
58959C,Vegan,42
589605B,Omnivore,63
589608E,Omnivore,60
589616C,Vegetarian,20
589622B,Vegetarian,58
589648D,Vegetarian,51
589649E,Vegetarian,21
589650E,Vegetarian,43
589653B,Vegetarian,19
58965A,Vegetarian,54
589660D,Vegan,51
58968D,Vegetarian,36
589696A,Vegetarian,39
589698E,Vegetarian,32
589699E,Vegetarian,72
5896D,Omnivore,38
589704E,Vegan,72
589707B,Vegetarian,49
589729C,Vegan,37
58973B,Vegetarian,34
589747E,Omnivore,34
58975B,Omnivore,41
589760A,Omnivore,28
589761C,Vegetarian,20
589767C,Vegetarian,22
589777A,Omnivore,72
58977D,Vegetarian,72
589785C,Vegan,59
589801E,Vegetarian,30
589828A,Vegetarian,62
58982A,Vegetarian,45
58986A,Omnivore,45
589872B,Omnivore,31
58987B,Omnivore,77
589897D,Omnivore,69
58989C,Vegan,63
5898B,Vegetarian,69
589923C,Vegan,65
589972B,Omnivore,23
5899C,Vegetarian,70
590000B,Vegetarian,71
590016C,Vegetarian,45
590021B,Vegetarian,18
590023B,Omnivore,44
590046E,Omnivore,18
59004B,Omnivore,63
590058C,Omnivore,32
59006B,Vegan,63
590081A,Omnivore,36
590094D,Vegetarian,65
590105B,Omnivore,62
590115B,Vegetarian,70
590134D,Vegetarian,45
590135A,Vegetarian,29
590145E,Omnivore,23
590162A,Vegetarian,56
590176C,Omnivore,70
590178E,Vegetarian,26
590189A,Vegetarian,39
590199D,Vegetarian,39
59021C,Vegetarian,77
590243C,Vegetarian,42
590262D,Vegan,49
590279D,Omnivore,56
590292B,Vegan,75
590299C,Vegetarian,76
590300A,Vegetarian,31
590331C,Vegetarian,51
59036A,Vegetarian,58
590394C,Vegetarian,56
5903B,Vegetarian,58
590403B,Vegetarian,76
5904145D,Omnivore,52
590418C,Vegetarian,64
590425C,Vegetarian,37
59042A,Omnivore,70
590434A,Vegetarian,54
590450C,Omnivore,74
590453B,Vegan,28
590454E,Omnivore,54
590458B,Vegetarian,32
59045D,Vegetarian,72
590481A,Omnivore,30
590485C,Omnivore,40
590491A,Vegetarian,59
59052E,Omnivore,63
590560A,Vegetarian,55
590566B,Vegan,58
590575D,Omnivore,54
59057C,Omnivore,72
590596C,Vegetarian,72
590622A,Vegetarian,72
59062E,Omnivore,57
590640E,Vegetarian,32
590641D,Vegetarian,33
590646E,Omnivore,60
590647A,Vegetarian,69
59064E,Vegetarian,31
590656D,Vegan,72
59065E,Vegetarian,57
590664B,Omnivore,36
590667B,Vegetarian,41
590674E,Vegetarian,24
590680A,Vegetarian,42
59068C,Omnivore,48
590701A,Vegetarian,29
590703E,Omnivore,58
590711A,Vegan,28
59074A,Vegan,43
590774E,Vegan,20
59077D,Vegetarian,30
